stt,file_path,duration,lastest_used_value
285,\\hai2\Video gốc\Doll\k2\v64 rm.mp4,11:20,39664431
286,\\hai2\Video gốc\Doll\k2\v66rm bo highlight.mp4,10:22,38618163
287,\\hai2\Video gốc\Doll\k2\v67.mp4,11:00,39053783
288,\\hai2\Video gốc\Doll\k2\v68.mp4,9:07,39052534
289,\\hai2\Video gốc\Doll\k2\v69.mp4,10:02,39051065
290,\\hai2\Video gốc\Doll\k2\v72 rm.mp4,9:32,38509815
291,\\hai2\Video gốc\Doll\k2\v73 rm.mp4,11:33,38195100
292,\\hai2\Video gốc\Doll\k2\v74 rm.mp4,10:55,38183381
293,\\hai2\Video gốc\Doll\k2\v75 rm.mp4,11:01,38182144
294,\\hai2\Video gốc\Doll\k2\v76 rm.mp4,9:59,38111322
295,\\hai2\Video gốc\Doll\k2\v77rm.mp4,11:51,38109980
296,\\hai2\Video gốc\Doll\k2\v78 sua lai.mp4,9:58,37399414
297,\\hai2\Video gốc\Doll\k2\v79 sua lai am thanh.mp4,11:13,37398114
298,\\hai2\Video gốc\Doll\k2\v80 sua lai.mp4,10:01,37396989
299,\\hai2\Video gốc\Doll\k2\v81 sua lai.mp4,10:05,37306482
300,\\hai2\Video gốc\Doll\k2\v82 sua lai.mp4,10:07,37305071
301,\\hai2\Video gốc\Doll\k2\v83.mp4,10:23,37379146
302,\\hai2\Video gốc\Doll\k2\v84.mp4,10:01,37251112
303,\\hai2\Video gốc\Doll\k2\v85.mp4,10:05,37247378
304,\\hai2\Video gốc\Doll\k2\v86.mp4,10:16,36881876
305,\\hai2\Video gốc\Doll\k2\v87.mp4,11:32,36880608
306,\\hai2\Video gốc\Doll\k2\v88.mp4,10:04,36708598
307,\\hai2\Video gốc\Doll\k2\v89.mp4,8:26,36707125
308,\\hai2\Video gốc\Doll\k2\v90.mp4,9:34,36035041
309,\\hai2\Video gốc\Doll\k2\v91 sửa lại.mp4,10:29,35759658
310,\\hai2\Video gốc\Doll\k2\v92.mp4,11:00,35761790
311,\\hai2\Video gốc\Doll\k2\v93.mp4,8:22,35673493
312,\\hai2\Video gốc\Doll\k2\v94.mp4,8:24,35672524
313,\\hai2\Video gốc\Doll\k2\v95.mp4,7:58,35239474
314,\\hai2\Video gốc\Doll\k2\v96.mp4,8:08,35157087
315,\\hai2\Video gốc\Doll\k2\v97 render lại.mp4,7:49,34983348
316,\\hai2\Video gốc\Doll\k2\v98.mp4,6:36,34989172
317,\\hai2\Video gốc\Doll\k2\v99.mp4,5:47,34988561
318,\\hai2\Video gốc\Doll\k3\v1.mp4,7:58,37669927
319,\\hai2\Video gốc\Doll\k3\v10 sua lai.mp4,8:51,37669526
320,\\hai2\Video gốc\Doll\k3\V101-k3.mp4,6:55,27064461
321,\\hai2\Video gốc\Doll\k3\V102-k3.mp4,6:51,27063737
322,\\hai2\Video gốc\Doll\k3\V103.mp4,6:40,26546963
323,\\hai2\Video gốc\Doll\k3\V104_new.mp4,8:02,26433439
324,\\hai2\Video gốc\Doll\k3\v105.H - play.mp4,6:31,26606343
325,\\hai2\Video gốc\Doll\k3\v106.H - play.mp4,6:31,26023108
326,\\hai2\Video gốc\Doll\k3\v107.H.mp4,6:14,25394527
327,\\hai2\Video gốc\Doll\k3\V108.H.mp4,7:12,24645573
328,\\hai2\Video gốc\Doll\k3\V109-k3.mp4,6:50,24008025
329,\\hai2\Video gốc\Doll\k3\v11 sua lai 2.mp4,12:25,37669336
330,\\hai2\Video gốc\Doll\k3\V110-k3.mp4,7:16,23334850
331,\\hai2\Video gốc\Doll\k3\V111-k3.mp4,6:44,23090197
332,\\hai2\Video gốc\Doll\k3\V112-new.mp4,6:55,21099079
333,\\hai2\Video gốc\Doll\k3\V113-new.mp4,7:05,21097362
334,\\hai2\Video gốc\Doll\k3\v114 - V58.mp4,4:42,18910180
335,\\hai2\Video gốc\Doll\k3\v12 sua lai.mp4,10:28,37669380
336,\\hai2\Video gốc\Doll\k3\v13.mp4,6:08,37669500
337,\\hai2\Video gốc\Doll\k3\v14.mp4,6:33,37669479
338,\\hai2\Video gốc\Doll\k3\v15 sua lai.mp4,9:43,37669316
339,\\hai2\Video gốc\Doll\k3\v16.mp4,9:18,37669178
