stt,file_path,duration,lastest_used_value
215,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\701EK\701EK.mp4,5:59,5610445
216,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\702AGE\702AGE sua lai.mp4,4:49,6748954
217,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\703EH\703EH.mp4,5:49,5193803
218,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\704AKC\704AKC.mp4,5:30,5517273
219,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\705EHA\705EH - Thuận đã sửa.mp4,5:22,5517341
220,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\706AGE\706AGE sua lai.mp4,4:23,5513196
221,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\707EKC\707EKC .mp4,6:24,5512484
222,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\708AKA\708AKA Hào.mp4,5:03,4744155
223,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\709G\709G - Copy.mp4,4:04,7270943
224,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\709G\709G.mp4,4:04,7270943
225,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\70GD\70GD Mini Nấm.mp4,3:16,10966373
226,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\710GE\710GE sua lai.mp4,4:19,7329285
227,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\711EGE\711EGE sua lai.mp4,5:05,5512665
228,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\712AGC\712AGC-Hiếu.mp4,4:08,4331277
229,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\713EHC\713EHC-Hiếu.mp4,5:04,5187337
230,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\714AGE\714AGE sua lai.mp4,4:21,4907726
231,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\715EGE\715EGE sua lai.mp4,4:50,4907205
232,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\716AKE\716AKE sua lai.mp4,5:44,4219415
233,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\717EHA\717EHA Thuận.mp4,3:58,4846783
234,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\718AKE\718AKE sua.mp4,5:26,4127976
235,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\719EH\719EH thoại.mp4,4:33,1374553
236,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\719EH\719EH.mp4,4:33,1915034
237,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\71GD\71D Mini Nấm.mp4,3:32,11236009
238,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\720AHD\720AHD_ .mp4,4:12,3807708
239,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\721EKE\721EKE sua lai.mp4,4:59,3705546
240,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\722AHB\722AHB.mp4,4:23,2162856
241,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\723EGA\723EGA Thuận.mp4,3:42,4828661
242,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\725EHD\725EHD.mp4,3:43,4319940
243,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\727EKD\727EKD Thoai .mp4,5:09,2941957
244,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\727EKD\727EKD.mp4,5:09,3102333
245,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\728AKD\728AKD Thoại .mp4,4:50,2949008
246,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\728AKD\728AKD.mp4,4:50,3108210
247,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\728AKD\UP.mp4,10:16,2936225
248,E:\HP Mini (Tractor 1)\Tuần mới\ĐÃ UP\729EG\729EG thoại.mp4,3:34,1217701
