stt,file_path,duration,lastest_used_value
227,H:\Number\Number 1.0\A\ĐÃ UP\337BHB\337BHB.mp4,03:14,13701131
228,H:\Number\Number 1.0\A\ĐÃ UP\338BGD\338BGD.mp4,03:40,14969623
229,H:\Number\Number 1.0\A\ĐÃ UP\339BGC\339BGC.mp4,03:06,14908142
230,H:\Number\Number 1.0\A\ĐÃ UP\340BGC\340BGC.mp4,03:34,13768125
231,H:\Number\Number 1.0\A\ĐÃ UP\341BGC\341BGC.mp4,04:03,13763661
232,H:\Number\Number 1.0\A\ĐÃ UP\342BGB\342BGB.mp4,04:06,13085363
233,H:\Number\Number 1.0\A\ĐÃ UP\343BGB\343BGB.mp4,03:53,13086451
234,H:\Number\Number 1.0\A\ĐÃ UP\344BHD\344BHD.mp4,03:08,13010634
235,H:\Number\Number 1.0\A\ĐÃ UP\345HAD\345HAD.mp4,04:04,13005907
236,H:\Number\Number 1.0\A\ĐÃ UP\346GAD\346GAD.mp4,04:37,13001057
237,H:\Number\Number 1.0\A\ĐÃ UP\347GLD\347GLD.mp4,05:47,12991493
238,H:\Number\Number 1.0\A\ĐÃ UP\348GLA\348GLA.mp4,06:27,13087410
239,H:\Number\Number 1.0\A\ĐÃ UP\349GLA\349GLA.mp4,07:05,13086965
240,H:\Number\Number 1.0\A\ĐÃ UP\350HLA\350HLA.mp4,05:36,13087202
241,H:\Number\Number 1.0\A\ĐÃ UP\351HLA\351HLA.mp4,06:34,13086731
242,H:\Number\Number 1.0\A\ĐÃ UP\352GLC\352GLC.mp4,06:40,12472230
243,H:\Number\Number 1.0\A\ĐÃ UP\353GLC\353GLC.mp4,06:33,12471973
244,H:\Number\Number 1.0\A\ĐÃ UP\354HLC\354HLC.mp4,07:44,12471359
245,H:\Number\Number 1.0\A\ĐÃ UP\355HLD\355HLD.mp4,06:05,12984676
246,H:\Number\Number 1.0\A\ĐÃ UP\356GLA\356GLA.mp4,06:59,12315564
247,H:\Number\Number 1.0\A\ĐÃ UP\357GLA\357GLA.mp4,06:41,12315794
248,H:\Number\Number 1.0\A\ĐÃ UP\358GLA\358GLA.mp4,04:45,12375414
249,H:\Number\Number 1.0\A\ĐÃ UP\359KLA\359KLA.mp4,05:50,12375603
250,H:\Number\Number 1.0\A\ĐÃ UP\360KLC\360KLC.mp4,06:00,12471693
251,H:\Number\Number 1.0\A\ĐÃ UP\361KLC\361KLC.mp4,05:51,11278843
252,H:\Number\Number 1.0\A\ĐÃ UP\362KLC\362KLC.mp4,05:22,11276942
253,H:\Number\Number 1.0\A\ĐÃ UP\363HLC\363HLC.mp4,05:59,10926869
254,H:\Number\Number 1.0\A\ĐÃ UP\364HLC\364HLC.mp4,07:47,11338386
255,H:\Number\Number 1.0\A\ĐÃ UP\365HLA\365HLA.mp4,05:25,11771294
256,H:\Number\Number 1.0\A\ĐÃ UP\366HLA\366HLA.mp4,05:25,11773424
257,H:\Number\Number 1.0\A\ĐÃ UP\367KCB\367KCB.mp4,04:54,10216780
258,H:\Number\Number 1.0\A\ĐÃ UP\368KCC\368KCC.mp4,04:53,10851670
259,H:\Number\Number 1.0\A\ĐÃ UP\369KCA\369KCA.mp4,04:46,11771147
260,H:\Number\Number 1.0\A\ĐÃ UP\370KCA\370KCA.mp4,04:26,11771456
261,H:\Number\Number 1.0\A\ĐÃ UP\371KCE\371KCE sua lai.mp4,05:07,10797565
262,H:\Number\Number 1.0\A\ĐÃ UP\372HCB\372HCB.mp4,05:25,10215402
263,H:\Number\Number 1.0\A\ĐÃ UP\373HCB\373HCB.mp4,04:59,10046213
264,H:\Number\Number 1.0\A\ĐÃ UP\374HCB\374HCB.mp4,05:27,10045877
265,H:\Number\Number 1.0\A\ĐÃ UP\375BGD\375BGD.mp4,04:27,10229995
266,H:\Number\Number 1.0\A\ĐÃ UP\375GLA\357GLA.mp4,06:41,12315803
267,H:\Number\Number 1.0\A\ĐÃ UP\376BGD\376BGD.mp4,04:50,10501322
268,H:\Number\Number 1.0\A\ĐÃ UP\377BGG\377BGG.mp4,04:33,10153317
269,H:\Number\Number 1.0\A\ĐÃ UP\378BGG\378BGG.mp4,04:26,10153036
270,H:\Number\Number 1.0\A\ĐÃ UP\379BHG\379BHG.mp4,03:42,10671358
271,H:\Number\Number 1.0\A\ĐÃ UP\380BHG\380BHG.mp4,04:12,10442015
272,H:\Number\Number 1.0\A\ĐÃ UP\381KCE\381KCE. sua lai.mp4,06:56,10797058
273,H:\Number\Number 1.0\A\ĐÃ UP\382GCE\382GCE sua lai.mp4,05:31,10796662
274,H:\Number\Number 1.0\A\ĐÃ UP\383KCD\383KCD.mp4,05:17,10497427
275,H:\Number\Number 1.0\A\ĐÃ UP\384KCD\384KCD.mp4,04:57,10497025
276,H:\Number\Number 1.0\A\ĐÃ UP\385BKG\385BKG.mp4,04:20,9963940
277,H:\Number\Number 1.0\A\ĐÃ UP\386BKG\386BKG.mp4,04:04,9800051
278,H:\Number\Number 1.0\A\ĐÃ UP\388BGG\388BKG.mp4,04:58,10131982
279,H:\Number\Number 1.0\A\ĐÃ UP\389BGA\389BGA.mp4,04:03,9272979
280,H:\Number\Number 1.0\A\ĐÃ UP\390BGA\390BGA.mp4,04:16,9272800
281,H:\Number\Number 1.0\A\ĐÃ UP\393BKE\393BKE.mp4,03:42,9960152
282,H:\Number\Number 1.0\A\ĐÃ UP\394BKE\394BKE.mp4,03:51,9901255
283,H:\Number\Number 1.0\A\ĐÃ UP\399KCS\399KCS.mp4,05:29,9444114
284,H:\Number\Number 1.0\A\ĐÃ UP\55BC\55BC.mp4,06:24,37346256
285,H:\Number\Number 1.0\A\ĐÃ UP\58BC\58BC.mp4,05:12,37346491
286,H:\Number\Number 1.0\A\ĐÃ UP\62BC\62BC.mp4,06:25,37347228
287,H:\Number\Number 1.0\A\ĐÃ UP\63BC\63BC.mp4,06:03,37346967
288,H:\Number\Number 1.0\A\ĐÃ UP\64BC\64BC.mp4,05:56,36933515
289,H:\Number\Number 1.0\A\ĐÃ UP\65BC\65BC.mp4,05:53,36936627
